id,total_reviews,average_rating,average_quality_rating,average_value_rating,aggregate_one_star_review,aggregate_two_star_review,aggregate_three_star_review,aggregate_four_star_review,aggregate_five_star_review,most_helpful_favorable,most_helpful_critical
7361,113,4,3,4,3,3,5,2,2,26,29
7360,83,5,1,3,2,2,5,2,3,42,9
7359,191,1,5,4,4,5,2,2,5,15,40
7358,41,1,4,1,2,3,3,3,2,10,40
7357,109,5,1,4,1,1,3,2,2,30,31
7356,131,5,1,5,4,4,1,5,2,45,48
7355,97,1,4,1,2,2,4,5,1,36,7
7354,154,3,1,5,3,5,2,4,5,39,34
7353,139,3,4,3,2,3,4,3,2,11,31
7352,13,2,4,4,3,4,2,5,3,47,43
7351,111,1,3,1,5,3,1,2,5,37,7
7350,50,4,3,3,5,4,1,2,5,31,34
7349,43,1,2,1,1,3,3,5,4,19,4
7348,34,3,4,2,4,3,4,5,3,26,15
7347,162,1,4,2,5,5,1,2,1,35,1
7346,76,5,2,4,2,2,2,2,1,44,44
7345,139,3,3,2,2,4,3,2,1,18,18
7344,167,2,5,3,1,1,4,3,1,28,6
7343,114,5,5,3,4,5,2,2,2,31,50
7342,61,5,4,3,1,5,3,5,5,2,36
7341,68,5,2,3,3,2,2,3,2,24,14
7340,22,1,4,5,4,5,3,5,2,6,16
7339,12,4,5,5,1,3,2,1,2,47,20
7338,193,3,4,1,1,3,1,4,5,29,50
7337,132,2,3,3,2,4,1,3,2,23,43
7336,149,5,5,1,5,3,4,3,1,27,45
7335,83,5,4,5,5,2,3,4,1,4,39
7334,61,4,1,1,5,2,5,3,5,16,38
7333,162,2,3,3,5,2,3,2,1,48,24
7332,117,5,3,4,3,1,5,1,4,43,32
7331,13,2,5,2,5,4,2,3,2,40,35
7330,129,4,4,3,2,3,5,3,5,40,11
7329,41,4,3,4,4,5,4,4,1,13,10
7328,172,1,3,2,4,1,1,1,1,34,40
7327,180,2,4,1,2,2,3,4,5,36,8
7326,100,5,4,2,4,5,3,3,5,38,12
7325,115,3,5,3,3,4,4,3,5,25,34
7324,67,1,1,1,3,5,1,2,5,22,9
7323,27,3,4,1,2,2,4,3,4,29,5
7322,22,4,3,5,2,5,2,2,3,26,36
7321,47,3,1,5,1,4,5,1,5,16,25
7320,19,4,1,2,3,3,3,3,1,17,43
7319,104,2,5,2,3,4,2,5,4,47,11
7318,68,3,4,2,4,5,5,1,2,30,16
7317,132,5,2,2,1,3,3,2,3,7,49
7316,109,2,1,5,4,2,3,4,3,46,36
7315,131,4,2,2,5,2,5,5,3,31,17
7314,96,2,2,5,4,1,3,5,5,11,7
7313,67,4,4,5,2,1,2,4,2,2,38
7312,189,5,1,5,3,2,4,1,3,38,25
7311,118,3,5,1,1,5,3,5,5,10,10
7310,190,4,3,4,1,3,2,2,1,3,27
7309,162,1,5,2,1,3,5,2,5,50,43
7308,146,1,4,2,4,3,4,5,2,36,49
7307,89,1,2,1,5,2,4,4,3,23,23
7306,57,2,1,5,2,5,5,5,5,43,24
7305,107,3,3,3,1,3,4,5,5,13,8
7304,7,2,5,1,3,3,1,4,4,5,39
7303,77,4,5,1,2,2,4,5,3,19,13
7302,61,2,1,3,3,3,4,5,3,18,4
7301,104,2,2,3,2,3,4,5,2,25,27
7300,122,5,1,2,3,4,2,4,1,18,28
7299,82,5,2,4,5,3,2,2,2,8,29
7298,24,3,2,4,3,3,4,3,4,9,24
7297,113,3,5,3,5,4,1,3,4,7,20
7296,42,5,4,2,5,1,2,3,4,30,34
7295,77,2,1,4,5,4,3,3,2,37,12
7294,175,2,4,3,4,3,2,4,3,21,10
7293,119,4,2,1,1,2,2,4,2,15,9
7292,45,3,3,2,1,2,3,1,3,2,50
7291,193,4,2,2,3,3,3,1,2,37,39
7290,198,1,5,1,1,4,2,1,4,33,42
7289,109,4,4,1,4,5,5,2,2,14,38
7288,43,1,1,1,2,2,3,3,1,26,29
7287,163,1,3,1,1,4,3,1,1,46,4
7286,95,2,4,1,4,1,1,5,5,50,14
7285,2,3,5,1,5,2,5,4,5,18,6
7284,181,5,2,1,2,3,5,5,1,26,43
7283,55,5,4,3,4,5,5,3,5,38,49
7282,138,2,1,4,2,3,4,2,2,27,29
7281,30,4,5,4,2,4,4,4,5,45,47
7280,80,3,4,5,1,2,1,3,4,27,17
7279,106,1,4,1,3,5,3,2,1,25,41
7278,33,2,4,4,1,3,4,3,3,2,29
7277,11,2,4,1,5,3,1,1,4,8,41
7276,200,4,5,4,4,1,1,5,2,33,10
7275,165,4,3,2,2,1,3,3,5,21,29
7274,126,4,1,2,3,3,4,3,1,2,38
7273,101,2,1,2,2,3,5,5,3,43,18
7272,64,4,2,1,3,2,4,4,1,3,42
7271,115,1,3,1,4,2,3,3,2,27,33
7270,52,2,2,3,3,5,4,1,1,21,17
7269,62,1,4,1,4,3,2,5,2,32,14
7268,159,2,4,2,2,3,3,2,5,20,17
7267,172,4,2,5,3,1,2,2,5,4,42
7266,41,2,3,3,3,3,2,3,5,42,40
7265,85,1,4,3,3,2,2,5,5,35,36
7264,188,2,3,3,1,2,2,4,2,47,3
7263,164,4,3,5,1,1,4,5,2,34,41
7262,49,5,5,3,3,1,2,3,1,5,28
7261,28,4,5,5,1,3,5,5,2,22,49
7260,58,3,5,2,5,1,4,3,2,5,49
7259,41,4,4,5,1,2,4,4,1,20,37
7258,80,4,2,5,3,5,3,4,2,31,33
7257,94,1,2,4,3,2,1,5,2,42,7
7256,155,2,4,2,4,3,4,3,2,24,50
7255,96,5,3,2,2,3,2,3,4,23,6
7254,164,3,1,4,4,4,2,1,3,5,16
7253,14,5,5,4,2,4,5,4,5,27,1
7252,78,1,2,4,3,2,5,3,3,19,32
7251,75,3,5,3,2,5,4,5,1,10,32
7250,148,5,2,1,4,2,5,4,4,19,3
7249,74,4,4,5,4,4,3,5,2,46,34
7248,129,3,4,5,4,5,1,2,5,43,49
7247,147,4,5,4,2,4,5,5,5,33,34
7246,155,1,5,5,3,4,2,4,1,11,14
7245,197,1,3,4,2,4,4,1,1,34,44
7244,79,1,5,1,4,4,1,2,4,9,13
7243,82,4,4,4,3,5,5,1,1,47,25
7242,116,4,1,3,1,2,2,2,4,7,21
7241,89,1,2,3,1,4,3,5,2,24,5
7240,3,5,4,2,1,3,1,4,2,27,36
7239,92,3,1,5,5,3,1,4,3,37,24
7238,6,2,1,1,1,3,3,2,1,5,20
7237,150,3,2,4,1,1,2,4,2,42,13
7236,125,2,3,4,3,5,4,2,3,19,35
7235,158,4,3,3,3,3,2,1,3,22,9
7234,6,1,4,2,5,3,3,4,2,11,50
7233,164,1,5,5,2,3,5,3,1,10,7
7232,193,3,5,2,2,4,2,3,3,49,49
7231,60,1,5,2,5,5,3,5,1,27,25
7230,20,3,4,2,3,2,2,1,1,10,33
7229,149,3,3,1,3,5,4,2,3,18,10
7228,121,3,2,2,4,2,4,2,5,13,40
7227,46,1,2,1,5,5,2,1,1,44,32
7226,18,5,3,4,3,1,4,5,2,15,25
7225,124,3,5,5,5,1,5,2,2,29,5
7224,119,2,2,3,4,3,2,3,2,8,20
7223,115,2,5,5,3,2,1,3,4,47,41
7222,122,2,3,1,3,4,3,5,4,13,20
7221,187,4,5,1,2,3,1,5,1,34,44
7220,168,2,2,1,2,5,2,1,5,2,5
7219,29,4,5,4,2,4,5,3,5,4,4
7218,62,3,3,4,1,5,3,3,2,27,46
7217,66,1,1,5,4,1,1,5,3,6,37
7216,195,3,5,5,1,5,3,2,1,14,37
7215,91,3,1,1,2,2,3,1,4,41,6
7214,110,5,5,3,3,5,5,4,2,34,34
7213,65,5,3,1,1,1,4,4,4,3,3
7212,100,4,4,2,1,4,5,3,1,15,4
7211,78,4,3,1,4,4,4,3,5,18,7
7210,83,5,2,1,3,5,4,5,1,46,43
7209,6,1,3,2,4,4,5,1,4,35,25
7208,82,5,5,3,1,2,1,3,3,19,45
7207,81,1,1,1,3,1,3,3,4,15,15
7206,197,1,1,5,4,5,3,5,2,5,24
7205,127,4,3,4,5,5,5,3,1,41,30
7204,71,5,3,5,5,1,1,2,2,44,31
7203,65,3,2,2,3,1,1,1,4,28,3
7202,153,5,5,5,4,1,1,5,3,43,31
7201,39,4,1,5,4,2,3,3,1,5,36
7200,171,5,3,4,2,2,2,2,1,39,47
7199,114,3,3,3,1,1,1,1,1,5,3
7198,184,4,4,3,3,2,1,2,4,50,49
7197,17,1,4,1,3,2,1,3,5,27,25
7196,60,1,4,1,4,3,5,3,3,44,49
7195,95,5,3,2,5,5,4,4,3,3,6
7194,33,5,1,5,5,5,3,1,4,42,37
7193,147,1,4,5,3,4,2,5,4,16,13
7192,0,4,1,2,2,3,4,2,3,21,33
7191,71,5,2,4,4,4,4,4,4,39,8
7190,36,5,5,3,4,2,3,5,1,30,22
7189,30,4,1,3,3,4,2,1,3,16,21
7188,22,1,2,2,2,5,5,3,5,44,39
7187,115,5,5,1,4,4,3,1,5,22,4
7186,106,1,1,3,1,5,4,3,1,27,22
7185,116,4,1,5,4,1,1,5,4,44,37
7184,123,1,3,1,3,1,5,1,5,44,35
7183,59,1,4,3,2,2,4,2,2,41,6
7182,99,1,3,4,3,2,4,2,1,25,4
7181,126,1,5,5,1,5,1,1,2,41,21
7180,157,5,3,2,4,3,3,1,5,17,50
7179,166,3,2,5,3,1,2,1,1,37,9
7178,142,4,3,5,3,3,5,4,4,37,8
7177,197,2,4,1,2,2,4,5,4,33,16
7176,7,1,2,5,4,2,4,1,1,23,42
7175,156,1,2,5,5,3,5,1,1,5,23
7174,175,5,3,5,4,5,5,2,1,2,7
7173,149,2,5,3,5,5,1,3,5,38,16
7172,90,5,3,5,5,2,4,5,5,32,12
7171,48,4,4,1,3,5,1,1,5,4,34
7170,41,2,3,1,2,2,3,2,2,15,9
7169,19,2,1,4,2,4,2,2,1,30,34
7168,189,5,5,2,1,2,5,1,3,9,11
7167,143,4,5,1,2,4,4,5,2,11,17
7166,124,5,2,3,3,3,4,3,2,1,42
7165,184,5,1,5,3,2,1,4,3,32,46
7164,21,5,5,2,4,3,1,5,4,21,21
7163,61,3,3,5,5,1,5,4,2,31,47
7162,87,4,5,3,3,4,3,4,1,18,33
7161,52,5,5,2,1,1,3,3,2,39,42
7160,143,4,1,5,1,4,3,1,4,24,14
7159,88,1,4,2,3,1,3,5,1,26,28
7158,168,2,2,2,4,5,4,1,2,10,25
7157,43,3,1,4,1,1,2,1,1,5,4
7156,140,5,1,4,1,2,1,1,2,46,36
7155,146,4,4,1,4,4,1,1,2,14,29
7154,72,2,1,1,4,3,3,2,1,13,31
7153,190,3,5,3,1,1,1,5,4,29,23
7152,195,2,1,3,3,5,2,4,4,39,28
7151,114,3,3,2,3,4,3,2,2,7,45
7150,64,2,3,1,3,3,5,5,3,47,30
7149,164,1,5,1,3,2,4,3,3,13,27
7148,98,2,5,2,5,4,1,2,1,9,27
7147,1,4,4,2,3,5,4,4,1,21,5
7146,174,3,3,5,5,2,2,4,3,26,44
7145,40,3,1,2,5,4,3,3,5,11,16
7144,153,2,3,2,2,5,2,5,4,25,37
7143,197,1,1,5,3,2,2,1,3,48,1
7142,83,5,2,4,2,1,5,4,2,8,32
7141,179,1,5,5,3,1,2,4,5,6,21
7140,121,5,1,3,2,1,3,1,3,41,44
7139,131,5,2,3,5,3,5,4,5,3,40
7138,84,1,1,3,5,2,2,4,3,30,49
7137,21,1,3,1,4,4,2,4,2,33,3
7136,183,2,1,3,1,3,3,4,4,35,17
7135,64,5,3,5,3,1,3,1,2,17,11
7134,85,5,3,2,1,4,2,5,1,10,7
7133,154,1,4,1,2,2,1,4,4,16,48
7132,83,5,2,4,3,3,5,5,5,35,10
7131,54,1,2,2,2,1,2,4,2,37,5
7130,104,2,4,5,5,2,1,1,1,6,4
7129,189,1,2,4,1,1,4,4,2,38,33
7128,142,2,1,5,3,5,5,2,2,48,25
7127,8,2,5,3,1,3,1,4,2,14,12
7126,155,5,3,4,2,4,4,1,5,1,32
7125,87,4,3,2,1,2,5,2,5,7,14
7124,22,5,2,1,1,1,3,2,5,47,7
7123,22,2,5,2,5,1,5,1,3,39,12
7122,150,4,1,4,3,5,3,3,2,26,8
7121,22,5,1,5,2,5,5,5,3,1,41
7120,24,5,1,1,1,4,3,2,3,17,34
7119,83,5,1,2,1,1,4,2,5,24,9
7118,87,1,5,4,5,5,1,2,2,50,4
7117,33,3,1,1,1,1,1,4,3,42,13
7116,125,4,1,1,2,5,5,4,4,21,37
7115,195,1,1,3,2,3,4,5,4,23,50
7114,70,2,1,1,1,5,5,5,1,25,39
7113,40,5,5,1,1,1,1,2,5,32,47
7112,158,2,5,4,1,3,3,2,4,12,11
7111,185,3,5,4,2,4,4,4,1,39,7
7110,167,1,4,3,4,5,2,5,1,1,20
7109,134,1,2,2,2,1,3,1,4,42,6
7108,91,5,2,5,2,1,1,1,1,2,13
7107,185,5,4,4,5,5,5,4,2,23,47
7106,68,5,4,2,5,1,4,5,5,16,46
7105,152,1,2,5,1,5,2,3,1,41,39
7104,120,2,3,2,1,5,5,5,3,32,27
7103,134,4,2,1,1,3,3,1,4,49,38
7102,60,5,4,4,2,4,5,2,2,22,43
7101,15,3,5,3,3,1,4,1,2,28,15
7100,161,4,1,1,1,2,1,2,4,24,31
7099,159,3,5,5,5,1,1,2,5,34,47
7098,75,4,1,3,5,4,4,2,4,42,1
7097,173,2,3,2,1,2,3,4,3,30,42
7096,180,2,1,4,3,5,3,2,4,11,17
7095,81,3,2,3,1,4,5,1,2,8,34
7094,119,3,2,5,1,4,5,4,2,49,1
7093,157,2,2,2,2,3,1,5,2,12,13
7092,136,1,3,3,4,2,3,1,4,29,5
7091,89,3,5,4,3,1,3,3,1,15,30
7090,167,1,5,3,1,4,3,4,5,10,27
7089,163,2,1,5,5,5,1,5,1,19,12
7088,68,2,4,1,1,4,4,4,3,19,50
7087,131,4,5,4,5,3,4,3,5,32,1
7086,160,1,5,1,4,1,5,2,5,34,15
7085,19,3,1,1,4,2,4,5,4,6,39
7084,186,3,5,4,4,1,1,5,5,6,3
7083,10,2,1,5,5,2,2,2,1,3,33
7082,126,4,4,1,2,1,2,2,2,36,31
7081,56,2,1,3,4,1,3,2,3,42,3
7080,89,1,1,3,4,2,2,4,2,41,8
7079,64,3,5,5,4,5,4,2,3,33,5
7078,99,2,4,4,1,4,3,5,4,15,11
7077,160,5,5,4,1,1,4,3,4,22,5
7076,132,3,2,5,2,5,1,4,1,33,12
7075,47,2,4,5,5,3,4,5,2,37,43
7074,17,3,4,3,1,1,1,1,1,3,24
7073,122,1,2,4,1,3,2,2,5,23,16
7072,53,4,5,1,5,1,2,3,4,36,11
7071,74,4,3,5,2,1,2,1,4,7,14
7070,19,3,2,3,5,3,5,1,1,43,25
7069,140,2,4,5,4,4,3,4,3,37,44
7068,72,5,1,3,3,5,4,5,1,41,36
7067,162,2,3,2,3,5,2,1,3,27,50
7066,3,2,1,5,5,1,2,1,2,36,27
7065,40,5,2,4,4,2,5,3,5,4,26
7064,113,2,1,5,5,4,2,5,1,49,1
7063,32,2,1,2,1,3,2,1,1,45,16
7062,67,3,1,5,4,2,2,5,2,5,26
7061,2,2,5,5,1,2,2,4,3,38,36
7060,57,4,4,3,4,4,3,4,4,50,18
7059,115,5,4,3,5,4,3,1,1,22,28
7058,27,2,4,1,3,2,1,3,3,25,13
7057,68,1,2,1,2,2,4,2,2,50,19
7056,82,3,1,1,3,4,1,1,5,27,29
7055,194,3,4,3,1,1,2,2,3,30,25
7054,107,4,1,5,4,1,3,4,3,20,23
7053,194,3,1,4,5,2,5,1,4,1,2
7052,116,5,1,3,1,4,5,1,1,41,1
7051,151,4,4,2,4,3,5,1,1,34,7
7050,108,4,5,3,3,4,5,3,2,20,6
7049,67,1,5,3,5,1,5,1,4,24,16
7048,179,1,2,5,1,5,3,4,5,25,16
7047,30,4,3,5,5,1,1,4,3,44,9
7046,34,4,3,3,3,2,5,4,1,33,46
7045,29,5,3,3,1,4,5,2,1,20,46
7044,4,2,3,1,2,2,5,4,3,45,15
7043,86,5,3,1,3,5,5,2,1,32,38
7042,8,1,2,1,1,2,2,5,1,39,1
7041,132,4,2,4,2,2,2,5,1,30,7
7040,74,1,5,2,2,1,3,4,2,40,42
7039,134,3,4,3,1,3,3,5,4,46,11
7038,51,2,5,3,5,1,1,2,1,42,37
7037,200,5,1,3,2,2,4,3,1,18,28
7036,130,4,5,5,5,2,2,2,4,16,38
7035,40,5,2,3,1,2,2,4,4,27,37
7034,89,4,2,3,2,2,4,4,1,32,20
7033,69,3,2,2,4,1,4,2,4,49,40
7032,190,2,4,2,4,1,3,3,2,39,18
7031,22,2,1,2,1,5,3,1,5,5,21
7030,162,3,3,5,3,4,2,5,1,18,46
7029,167,3,2,3,1,4,1,3,5,4,1
7028,3,4,1,4,4,1,2,3,5,5,16
7027,187,2,5,1,1,1,3,4,1,2,37
7026,159,5,2,4,4,3,1,1,3,42,38
7025,112,5,2,5,2,2,3,3,5,45,15
7024,134,4,3,4,2,3,2,5,1,49,18
7023,193,2,1,1,2,2,1,3,5,49,27
7022,84,1,3,4,2,3,5,5,4,8,46
7021,44,3,2,5,4,4,3,1,4,24,17
7020,103,1,2,1,2,3,5,1,5,38,35
7019,153,1,2,2,4,4,4,2,4,22,8
7018,48,4,4,2,5,2,4,1,3,42,2
7017,158,4,3,1,5,1,2,1,1,5,48
7016,159,1,2,5,5,2,1,5,4,45,1
7015,160,4,1,1,3,5,3,5,2,23,27
7014,75,4,1,1,3,3,1,1,1,21,26
7013,161,3,5,5,4,5,4,5,3,8,37
7012,145,4,3,1,2,2,5,4,5,18,42
7011,30,1,4,2,4,3,5,5,5,17,18
7010,42,4,5,5,5,2,1,3,2,28,41
7009,137,3,1,3,2,1,5,1,3,11,16
7008,99,2,1,2,4,5,1,4,4,32,12
7007,170,2,3,3,3,5,3,2,4,6,43
7006,47,1,1,1,3,1,4,2,1,20,49
7005,95,3,1,2,5,1,3,2,5,24,31
7004,97,3,5,1,3,4,4,5,1,4,34
7003,70,2,5,3,4,3,1,2,2,44,23
7002,59,2,1,4,4,1,1,4,3,9,5
7001,103,5,4,5,4,1,2,4,5,50,30
7000,21,4,2,4,4,1,1,4,5,11,9
6999,66,5,5,5,1,5,5,2,2,28,45
6998,2,4,5,2,3,5,3,1,1,26,29
6997,133,3,4,5,3,4,4,4,2,30,16
6996,39,2,3,4,2,4,5,4,1,33,32
6995,9,2,1,4,5,3,5,4,1,38,50
6994,127,5,4,4,4,2,1,3,4,33,7
6993,11,4,1,5,4,2,5,1,2,4,16
6992,94,3,1,2,2,4,3,2,2,14,5
6991,100,2,5,4,3,2,4,5,4,33,45
6990,69,3,5,5,5,5,2,1,3,7,7
6989,12,3,5,3,1,2,3,5,1,43,40
6988,61,2,2,1,3,4,4,5,4,10,45
6987,18,2,2,5,5,3,2,3,1,12,19
6986,26,4,4,4,2,4,4,2,2,36,16
6985,86,5,2,3,5,4,4,5,4,16,48
6984,0,1,3,1,5,4,3,4,4,26,11
6983,66,4,4,2,4,4,1,5,5,15,2
6982,183,5,4,1,2,3,2,2,3,31,44
6981,127,3,1,3,1,3,5,4,1,37,41
6980,51,4,1,5,5,4,3,1,2,49,21
6979,25,2,3,1,4,5,5,5,5,17,39
6978,68,2,2,2,3,3,5,1,1,47,37
6977,18,4,5,3,5,4,2,2,4,13,44
6976,43,5,1,2,5,3,3,2,2,1,17
6975,186,2,5,1,5,4,1,2,2,7,34
6974,65,4,4,1,4,3,1,5,3,10,28
6973,106,5,4,4,4,5,2,5,5,15,47
6972,147,1,5,5,4,5,1,4,1,2,44
6971,125,2,3,4,3,1,2,5,5,3,47
6970,128,1,3,3,3,2,2,3,3,35,5
6969,43,3,3,1,1,4,1,5,5,20,6
6968,164,3,4,4,4,1,1,1,4,32,24
6967,80,2,2,2,3,5,5,2,4,16,18
6966,160,4,2,3,5,2,1,4,3,50,6
6965,102,2,1,3,2,1,1,3,5,21,43
6964,53,3,1,1,4,5,5,3,5,46,35
6963,96,5,3,1,3,3,4,1,4,28,12
6962,119,4,1,2,4,5,1,3,1,32,50
6961,5,1,4,5,5,5,5,4,4,24,18
6960,90,2,4,5,2,1,5,2,4,49,36
6959,107,4,1,3,5,3,2,5,3,24,37
6958,138,4,2,5,1,1,2,2,3,6,48
6957,80,3,2,4,1,3,2,4,2,39,18
6956,182,1,5,2,4,2,2,2,5,17,49
6955,8,5,1,5,1,5,4,5,3,24,50
6954,136,2,1,2,2,3,3,3,4,21,2
6953,162,5,4,1,2,2,3,1,2,10,6
6952,61,5,4,2,2,3,1,5,4,2,2
6951,46,2,4,3,4,4,1,4,2,44,33
6950,1,4,1,2,3,4,2,2,2,29,8
6949,47,1,3,5,2,3,5,1,5,21,31
6948,170,5,2,4,3,5,4,4,3,22,10
6947,166,5,5,5,5,1,4,4,4,50,24
6946,102,1,1,3,5,2,5,2,1,8,18
6945,47,5,2,5,5,2,3,5,2,11,24
6944,130,2,3,1,2,5,5,2,3,21,13
6943,63,5,1,3,5,5,2,3,2,13,19
6942,44,5,2,4,4,5,1,1,1,5,29
6941,53,3,3,4,2,1,1,3,1,22,31
6940,36,3,2,4,4,1,5,2,5,12,28
6939,143,2,3,2,4,2,5,3,5,7,35
6938,95,1,3,3,5,1,2,2,5,42,28
6937,123,5,2,3,4,5,2,1,5,28,34
6936,61,4,1,2,3,2,4,5,4,49,46
6935,61,3,2,4,5,3,5,5,4,24,34
6934,196,5,5,2,4,2,4,1,4,27,3
6933,81,5,4,1,1,1,5,1,3,23,12
6932,18,5,3,2,1,3,5,3,1,36,37
6931,126,1,2,4,2,2,2,3,4,35,41
6930,140,3,4,4,3,1,4,4,1,13,43
6929,83,2,4,5,3,4,3,5,5,27,29
6928,61,5,4,4,2,5,5,2,5,38,28
6927,87,4,4,1,5,1,1,5,5,16,24
6926,15,1,5,4,1,4,4,1,2,32,4
6925,181,4,4,5,1,5,2,2,5,38,28
6924,113,5,1,4,4,5,4,3,3,3,29
6923,87,5,4,4,2,1,3,4,1,12,12
6922,189,1,2,3,5,3,2,2,3,12,34
6921,145,2,5,5,4,4,4,5,2,46,36
6920,101,4,2,4,3,5,1,3,4,47,45
6919,58,5,2,5,3,2,4,3,4,35,23
6918,38,3,1,3,4,3,3,1,2,50,15
6917,36,3,4,1,2,3,1,2,5,49,8
6916,95,5,5,2,2,3,1,2,3,45,10
6915,134,5,5,1,1,5,5,1,5,11,13
6914,100,2,4,1,2,5,5,3,3,49,34
6913,123,1,3,5,4,5,3,4,2,8,45
6912,121,1,1,5,3,3,1,2,1,8,44
6911,167,5,5,3,5,2,2,5,1,10,24
6910,29,2,4,5,4,2,2,3,5,34,39
6909,55,2,4,3,4,3,1,2,3,6,46
6908,167,5,2,3,5,3,5,2,1,30,33
6907,61,4,5,4,1,5,2,4,5,4,14
6906,169,3,3,4,5,2,5,5,3,28,11
6905,191,1,3,5,1,1,3,1,1,11,31
6904,3,4,3,2,5,1,3,5,4,28,9
6903,13,5,5,1,5,2,5,2,5,20,41
6902,110,4,3,2,1,5,1,3,2,6,1
6901,111,5,4,5,2,1,4,1,4,47,10
6900,81,2,4,2,2,2,4,3,3,23,46
6899,33,3,2,3,2,4,1,2,1,32,16
6898,20,2,4,1,3,3,2,4,3,43,50
6897,164,4,4,1,3,3,3,4,2,12,29
6896,15,4,3,4,5,1,2,3,1,31,14
6895,19,3,5,1,5,1,2,1,4,38,7
6894,14,2,4,2,4,3,4,1,3,50,49
6893,106,5,1,2,2,5,1,4,5,12,39
6892,139,4,3,1,4,5,2,5,5,9,45
6891,134,4,2,1,1,4,2,2,2,27,13
6890,149,5,5,4,1,1,2,4,4,26,37
6889,6,2,3,5,5,1,2,1,2,32,27
6888,0,5,4,2,1,3,5,5,3,9,38
6887,4,2,5,1,3,2,2,1,2,15,26
6886,152,5,1,1,2,4,5,2,5,2,32
6885,108,2,5,4,3,5,2,3,4,38,14
6884,61,1,4,4,4,3,3,4,4,46,47
6883,13,2,2,1,3,3,1,3,2,49,49
6882,45,4,2,5,3,4,4,3,4,26,15
6881,128,1,2,2,2,3,4,3,2,30,37
6880,32,4,3,3,3,5,5,5,3,13,16
6879,181,1,1,1,1,1,3,1,2,35,30
6878,43,3,5,4,1,4,4,2,5,24,23
6877,151,3,3,1,2,4,4,2,4,46,33
6876,36,3,4,2,2,2,1,4,2,34,22
6875,82,3,3,1,2,3,3,4,1,48,24
6874,135,5,3,3,3,1,4,3,4,35,48
6873,103,1,4,5,4,3,3,1,4,36,10
6872,187,1,5,4,1,3,5,5,5,34,7
6871,24,4,3,3,3,5,4,2,5,33,22
6870,75,3,4,4,3,4,3,1,4,34,35
6869,93,2,4,2,1,5,2,1,5,41,50
6868,75,2,5,3,2,1,3,1,4,40,44
6867,184,2,5,3,4,5,1,5,1,28,27
6866,174,2,5,5,4,4,3,1,2,40,31
6865,63,1,5,4,1,3,5,5,3,50,44
6864,64,2,2,2,2,2,1,2,4,22,10
6863,164,1,2,5,2,2,5,3,2,9,48
6862,8,4,1,4,4,1,5,2,1,31,29
6861,115,2,4,1,1,1,5,1,3,25,13
6860,109,5,2,1,2,3,4,1,4,42,28
6859,172,3,3,4,3,2,2,1,4,30,1
6858,17,2,2,2,3,3,5,3,4,22,40
6857,164,1,4,1,4,5,1,3,5,47,17
6856,29,3,3,2,2,1,4,1,5,50,49
6855,76,1,3,1,2,5,5,5,4,36,6
6854,58,2,3,4,3,2,5,2,1,49,8
6853,81,2,3,5,5,2,1,3,2,19,16
6852,99,3,5,5,5,5,3,5,4,17,38
6851,66,3,5,5,1,2,1,1,5,37,40
6850,46,3,4,1,4,4,1,5,4,11,19
6849,27,3,5,5,3,5,5,4,4,38,27
6848,68,2,4,3,2,5,1,3,5,9,30
6847,95,1,1,4,4,2,5,1,1,6,18
6846,104,2,1,1,4,2,1,2,4,5,19
6845,16,2,1,2,4,5,2,4,3,31,11
6844,58,4,2,4,4,3,4,1,3,39,1
6843,28,4,4,1,3,1,5,5,5,16,43
6842,48,2,2,4,1,5,4,1,3,19,45
6841,178,3,2,4,5,5,3,2,1,29,18
6840,42,3,3,5,3,3,4,4,2,30,44
6839,159,3,2,4,1,1,2,2,4,35,38
6838,183,3,5,1,4,3,5,2,1,27,9
6837,83,3,1,4,1,1,5,4,1,41,40
6836,162,2,2,2,5,5,4,4,5,21,38
6835,188,4,4,5,1,5,2,5,1,5,30
6834,187,5,2,4,1,2,3,2,2,5,25
6833,68,2,3,1,3,4,5,4,1,49,39
6832,125,1,3,3,3,1,2,2,1,6,37
6831,47,4,5,5,4,4,5,2,3,39,31
6830,122,3,3,4,3,5,5,4,4,15,32
6829,195,2,4,2,4,2,5,2,3,39,34
6828,110,3,1,5,2,4,2,2,3,29,18
6827,61,2,4,3,3,5,2,5,5,22,25
6826,193,2,3,1,5,3,1,1,3,24,18
6825,64,1,4,2,5,5,4,5,3,17,9
6824,200,2,5,3,2,3,2,5,1,28,12
6823,69,2,5,3,2,3,2,4,1,43,14
6822,178,5,4,2,2,5,3,2,4,37,32
6821,102,1,5,2,5,1,4,5,1,49,25
6820,181,2,3,3,2,4,4,3,2,31,45
6819,197,4,4,2,2,4,5,1,4,14,33
6818,107,3,2,3,2,3,5,5,1,29,17
6817,13,5,3,5,2,1,5,5,5,14,42
6816,145,2,1,2,4,5,3,5,4,40,7
6815,121,1,4,3,4,3,2,5,5,34,1
6814,179,1,3,4,2,1,1,4,5,39,13
6813,43,5,5,4,2,2,1,1,1,15,11
6812,41,4,2,2,5,2,2,1,5,2,41
6811,183,3,1,5,4,4,4,3,2,33,12
6810,190,2,4,3,2,3,3,3,3,18,10
6809,200,3,2,3,4,3,1,4,1,19,26
6808,159,3,3,1,2,3,5,3,5,24,15
6807,185,1,3,2,3,1,1,2,2,15,43
